"Position","Title","Domain","Ref Domains","Alexa Rank","Matches","Matched Links","External Referring URLs","Indexed URLs","Crawled URLs","First Crawled","Last Successful Crawl","IP","SubNet","Country Code","TLD","Trust Flow","Citation Flow","Topical Trust Flow Topic 0","Topical Trust Flow Value 0","Topical Trust Flow Topic 1","Topical Trust Flow Value 1","Topical Trust Flow Topic 2","Topical Trust Flow Value 2","Topical Trust Flow Topic 3","Topical Trust Flow Value 3","Topical Trust Flow Topic 4","Topical Trust Flow Value 4","Topical Trust Flow Topic 5","Topical Trust Flow Value 5","Topical Trust Flow Topic 6","Topical Trust Flow Value 6","Topical Trust Flow Topic 7","Topical Trust Flow Value 7","Topical Trust Flow Topic 8","Topical Trust Flow Value 8","Topical Trust Flow Topic 9","Topical Trust Flow Value 9","Links Per Crawled Url","Outlink Checked Pages","Average Internal Outlinks Per Page","Average External Outlinks Per Page","Average Total Outlinks Per Page","Average External Domains Per Page","Domain Language 0","Domain Language Page Ratio 0","Domain Language 1","Domain Language Page Ratio 1","Domain Language 2","Domain Language Page Ratio 2","Total Inbound Links","Supplemental","Live","Lost","From Deep Links","From Homepages","Direct","Indirect","Follow","NoFollow","HTTP","HTTPS","Redirect","Text Link","Image Link","Frame","In Bucket"
1168,"الأحداث السعودية","aldleel-sa.com",31,-1,0,2,7859,8974,8974,25/10/2024,30/01/2025,"104.21.74.131","104.21.74.0","US","com",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,7779,2,1,3,1,"ar",99.8,"en",0.1,,,2,0,0,2,2,0,2,0,2,0,0,2,0,2,0,0,
1169,"جموع نيوز | Jmoanews","jmoanews.com",42,-1,0,2,113,3846,3268,17/11/2024,18/02/2025,"172.67.156.224","172.67.156.0","US","com",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,961,3,0,3,0,"ar",99.7,"mn",0.2,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1170,,"zatmisr.com",27,-1,0,2,57,98926,64457,25/10/2024,15/01/2025,"104.21.46.11","104.21.46.0","US","com",3,16,"News/Magazines and E-zines",3,"Society/Issues",1,,0,,0,,0,,0,,0,,0,,0,,0,0.0,57044,26,1,27,1,"ar",99.9,,,,,2,0,2,0,2,0,2,0,1,1,0,2,0,2,0,0,
1171,"الرئيسية - ينبع بوست","yanba7.com",34,-1,0,2,5494,13627,3940,24/11/2024,18/02/2025,"109.123.242.215","109.123.242.0","CZ","com",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,2724,23,15,38,13,"ar",99.1,"da",0.8,,,2,0,2,0,2,0,1,1,2,0,0,2,0,2,0,0,
1172,"Coming Soon - Blue and Cream Card","blueandcreamcard.com",40,-1,0,2,46,95525,82171,22/10/2024,11/02/2025,"72.167.71.145","72.167.71.0","US","com",0,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,76741,40,11,51,5,"en",99.9,,,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1173,"Ultrafood - Odkrywcze hurtownie spożywcze","ultrafood.eu",5,-1,0,2,19,33937,32339,24/11/2024,16/02/2025,"194.28.50.72","194.28.50.0","PL","eu",0,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,28427,26,6,32,5,"fr",86.5,"en",8.6,"ar",2.7,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1174,"التراكر المفتوح مصدرك للتورنت العربي Downvod","downvod.ink",26,-1,0,2,22448,7285,3693,22/10/2024,18/02/2025,"162.0.217.35","162.0.217.0","CA","ink",0,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,2056,11,6,17,5,"ar",100.0,,,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1175,"Apkmodo - Download Mod APKs for Free","apkmodo.app",4,-1,0,2,4,4227,4004,23/10/2024,18/02/2025,"66.33.60.129","66.33.60.0","CA","app",0,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,3987,6,1,7,0,"en",99.0,"ar",0.4,,,2,0,2,0,2,0,1,1,0,2,0,2,0,2,0,0,
1176,"Apped - Google Play Store App Launch Agency","apped.me",6,-1,0,2,11,236881,188184,02/11/2024,18/02/2025,"104.21.80.1","104.21.80.0","US","me",0,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,131043,53,5,58,3,"en",98.7,"ar",0.1,"tr",0.1,2,0,0,2,2,0,1,1,2,0,0,2,0,2,0,0,
1177,"Welcome to gondia.site || Home | w3b | - list of domains","gondia.site",5,-1,0,2,10,1942742,328522,22/10/2024,10/02/2025,"118.139.181.189","118.139.181.0","SG","site",2,16,"Reference/Museums",2,"Regional/Europe",2,"Computers/Artificial Intelligence",2,"Recreation/Travel",1,"Business/Financial Services",1,"Arts/Literature",1,"Recreation/Food",1,"Science/Social Sciences",1,"Sports/Tennis",1,"Shopping/Entertainment",1,0.0,276780,6,5,11,5,"en",97.2,"da",1.3,"pt",0.9,2,0,1,1,2,0,0,2,0,2,1,1,0,2,0,0,
1178,"Welcome to www.kajol.pw || Home - list of domains","kajol.pw",122,-1,0,2,2175,1226058,1279,22/10/2024,15/02/2025,"184.168.116.137","184.168.116.0","US","pw",2,16,"Reference/Museums",2,"Regional/Europe",2,"Computers/Artificial Intelligence",2,"Recreation/Travel",1,"Business/Financial Services",1,"Recreation/Food",1,"Arts/Literature",1,"Sports/Tennis",1,"Science/Social Sciences",1,"Shopping/Entertainment",1,0.0,1242,986,975,1961,970,"en",97.6,"da",1.2,"pt",0.8,2,0,2,0,2,0,0,2,0,2,1,1,0,2,0,0,
1179,"الرئيسية - أحداث العرب","ahdatharab.com",26,-1,0,2,8213,16820,3805,24/11/2024,20/01/2025,"172.67.144.214","172.67.144.0","US","com",0,18,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,2844,28,7,35,6,"ar",98.7,"da",1.2,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1180,"برنا نيوز","brnanews.com",6,-1,0,2,38229,4810,4278,22/10/2024,31/01/2025,"172.67.211.151","172.67.211.0","US","com",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,4240,29,5,34,3,"ar",99.9,,,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1181,"Sports News | Live Soccer Scores & Results | Online Football Fixtures","sportsgoal.com.ng",119,-1,0,2,210,291076,199524,22/10/2024,16/01/2025,"188.114.96.1","188.114.96.0","US","ng",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,89417,17,15,32,8,"en",99.9,,,,,2,0,1,1,2,0,2,0,2,0,0,2,0,2,0,0,
1182,"Welcome to kolhapur.site || Home | w3b | - list of domains","kolhapur.site",92,-1,0,2,1585,3369770,370660,22/10/2024,14/02/2025,"118.139.181.189","118.139.181.0","SG","site",2,17,"Business/Transportation and Logistics",2,"Reference/Museums",1,"Regional/Europe",1,"Computers/Artificial Intelligence",1,"Recreation/Travel",1,"Business/Financial Services",1,"Recreation/Food",1,"Arts/Literature",1,"Sports/Tennis",1,"Science/Social Sciences",1,0.0,316626,11,10,21,10,"en",97.7,"da",1.0,"pt",0.7,2,0,1,1,2,0,0,2,0,2,1,1,0,2,0,0,
1183,"قهوة سوداء","blackcoffee.tech",15,-1,0,2,67,809,771,27/10/2024,18/02/2025,"3.33.130.190","3.33.130.0","US","tech",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,536,62,4,66,2,"ar",100.0,,,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1184,"دردشه عربيه | شات نجمه وقمر - دردشة نجمه وقمر","starqmar.com",8,-1,0,2,8,3994,3654,29/11/2024,17/02/2025,"188.114.97.1","188.114.97.0","US","com",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1824,1,1,2,0,"ar",99.3,"en",0.6,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1185,"التراكر المفتوح مصدرك للتورنت العربي Downvod","downvod.media",19,-1,0,2,23834,7165,3512,23/10/2024,17/02/2025,"162.0.217.35","162.0.217.0","CA","media",0,19,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1905,12,6,18,5,"ar",100.0,,,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1186,,"nooun.net",214,-1,0,2,406,14180,4462,22/10/2024,17/02/2025,"92.112.189.43","92.112.189.0","UA","net",3,16,"Regional/Africa",3,"Society",2,,0,,0,,0,,0,,0,,0,,0,,0,0.0,2430,21,4,25,4,"ar",100.0,,,,,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1187,"Wikimedia Error","totriathloncoba2763.fun",6,-1,0,2,10,5368299,90972,14/12/2024,16/02/2025,"185.17.144.203","185.17.144.0","DE","fun",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,89537,168,45,213,13,"en",99.2,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1188,"Talk:London in fiction - Wikipedia","roentgeniumr460.cfd",3,-1,0,2,3,4715422,73626,06/01/2025,15/02/2025,"91.247.37.92","91.247.37.0","BG","cfd",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,73216,167,45,212,13,"en",99.2,"fr",0.1,,,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1189,"Burebasaga - Wikipedia","yetfoxhuntingga8405.fun",6,-1,0,2,10,5319519,90000,14/12/2024,07/02/2025,"164.138.29.160","164.138.29.0","NL","fun",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,79668,180,48,228,14,"en",99.2,"da",0.1,"fr",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1190,"Wikimedia Error","terbiumfootb132.cfd",4,-1,0,2,4,5399436,79749,25/10/2024,21/01/2025,"37.58.63.194","37.58.63.0","DE","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,78160,177,48,225,14,"en",99.2,"da",0.1,,,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1191,"Use - Wikipedia","cricketmendelev7621.fun",6,-1,0,2,10,5419943,73628,14/12/2024,08/02/2025,"192.71.249.118","192.71.249.0","BE","fun",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,72767,181,49,230,14,"en",99.1,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1192,"One moment, please...","apk-hero.com",10,-1,0,2,10,1665,1596,03/11/2024,18/02/2025,"188.114.97.3","188.114.97.0","US","com",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,588,64,3,67,3,"ar",51.0,"en",48.9,,,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1193,"Talk:Scam - Wikipedia","letphosphoru359.cfd",2,-1,0,2,2,5471127,79993,24/10/2024,06/02/2025,"91.215.153.89","91.215.153.0","BG","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,78612,173,46,219,14,"en",99.1,"da",0.1,"fr",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1194,"List of monarchs who lost their thrones in the 18th century - Wikipedia","spiceceriump644.cfd",2,-1,0,2,2,5376113,82772,23/10/2024,24/10/2024,"91.215.154.103","91.215.154.0","BG","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,80577,152,41,193,12,"en",99.2,"fr",0.1,,,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1195,"Bad title - Wikipedia","holmiumdivin912.cfd",4,-1,0,2,4,5421901,64608,23/10/2024,15/11/2024,"91.215.153.35","91.215.153.0","BG","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,64176,175,48,223,14,"en",99.2,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1196,"Ruby Terrill Lomax - Wikipedia","goldduckpins297.cfd",2,-1,0,2,2,5447572,76103,24/10/2024,25/12/2024,"185.17.144.203","185.17.144.0","DE","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,75869,178,48,226,14,"en",99.2,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1197,"User talk:Mmatin - Wikipedia","stillneodymi970.cfd",2,-1,0,2,2,5442888,80447,24/10/2024,16/02/2025,"91.215.152.124","91.215.152.0","BG","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,78346,182,49,231,14,"en",99.2,"fr",0.1,"da",0.1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1198,"San Clemente al Laterano - Wikipedia","couldradonra790.cfd",2,-1,0,2,2,5363779,66575,25/10/2024,10/02/2025,"84.22.99.34","84.22.99.0","NL","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,64596,182,49,231,14,"en",99.1,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1199,"Bad title - Wikipedia","firsterbiumk902.cfd",5,-1,0,2,5,5404616,70764,25/10/2024,31/01/2025,"91.215.152.15","91.215.152.0","BG","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,68532,177,48,225,14,"en",99.1,"fr",0.1,"da",0.1,2,0,0,2,2,0,2,0,0,2,0,2,0,2,0,0,
1200,"Storyville Records - Wikipedia","reachesthall425.cfd",2,-1,0,2,2,5406387,73324,27/10/2024,06/02/2025,"84.22.99.79","84.22.99.0","NL","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,72337,181,49,230,14,"en",99.2,"fr",0.1,"da",0.1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1201,"Yū, Yamaguchi - Wikipedia","thatjoustyttriu6108.fun",6,-1,0,2,10,5262880,87465,14/12/2024,09/02/2025,"94.130.77.232","94.130.77.0","DE","fun",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,77849,179,48,227,14,"en",99.2,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1202,"iii.st","iii.st",1,-1,0,2,1,364566,63413,13/12/2024,05/02/2025,"46.244.246.175","46.244.246.0","DE","st",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,36219,29,3,32,2,"en",97.8,"pt",2.0,,,2,0,0,2,2,0,2,0,2,0,0,2,0,2,0,0,
1203,"Mark Eid | Film Director","markeid.com",8,-1,0,2,19,6,6,12/12/2024,15/02/2025,"99.83.190.102","99.83.190.0","US","com",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.33,6,1,1,2,1,"en",100.0,,,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1204,"השוואת מחירים סלולר סיבים אינטרנט ועוד","zolzolzol.co.il",1,-1,0,2,3,543,430,31/10/2024,12/02/2025,"170.249.217.50","170.249.217.0","US","il",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,197,49,0,49,0,"en",100.0,,,,,3,1,3,0,3,0,3,0,3,0,0,3,0,3,0,0,
1205,"Wikimedia Error","radonmountai870.cfd",4,-1,0,2,4,5454523,75373,31/10/2024,17/02/2025,"199.59.243.228","199.59.243.0","US","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,74491,175,47,222,14,"en",99.1,"fr",0.1,"da",0.1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1206,"Wikimedia Error","latestringssodi5033.fun",6,-1,0,2,10,5306067,78296,14/12/2024,15/02/2025,"192.71.249.118","192.71.249.0","BE","fun",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,69715,182,49,231,14,"en",99.1,"da",0.1,"fr",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1207,"Shahid: Global Entertainment Platform for Arabs | Shahid Originals, Movies & Live TV | Shahid App","shahid-app.com",3,-1,0,2,3,6,6,02/11/2024,16/02/2025,"34.120.137.41","34.120.137.0","US","com",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.33,5,2,1,3,1,"ar",50.0,"en",50.0,,,2,0,2,0,1,1,2,0,0,2,0,2,0,2,0,0,
1208,"Bad title - Wikipedia","bariumsambo191.cfd",3,-1,0,2,3,5426369,74033,24/10/2024,27/12/2024,"37.252.121.63","37.252.121.0","NL","cfd",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,73661,176,47,223,14,"en",99.3,"fr",0.1,,,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1209,"Haya's Kitchen","hayaskitchen.com",4,-1,0,2,10,68,68,01/12/2024,24/01/2025,"157.90.130.199","157.90.130.0","US","com",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.03,62,4,1,5,1,"en",100.0,,,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1210,"Talk:Limerick - Wikipedia","cityneodymiu831.sbs",1,-1,0,2,1,4797457,82171,05/01/2025,15/02/2025,"89.145.86.170","89.145.86.0","UK","sbs",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,71349,179,48,227,14,"en",99.2,"da",0.1,"fr",0.1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1211,"Bad title - Wikipedia","dubniumrings314.sbs",7,-1,0,2,11,4468910,82031,22/10/2024,16/02/2025,"199.59.243.228","199.59.243.0","US","sbs",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,71718,146,39,185,12,"en",99.3,"fr",0.1,,,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1212,"Wikimedia Error","madehandballpro8311.fun",6,-1,0,2,10,5273384,89041,14/12/2024,17/02/2025,"94.130.77.232","94.130.77.0","DE","fun",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,79691,178,48,226,14,"en",99.1,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1213,"List of Swedish monarchs - Wikipedia","dartsxenon9626.fun",6,-1,0,2,10,4386715,72420,12/01/2025,27/01/2025,"37.252.126.55","37.252.126.0","NL","fun",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,64373,181,49,230,14,"en",99.1,"fr",0.1,"da",0.1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1214,"Home - Bassem Mohammed Nagah, Senior Graphic Designer -","bassemgd.com",4,-1,0,2,8,483,483,07/12/2024,24/01/2025,"67.223.118.156","67.223.118.0","US","com",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,11,45,4,49,3,"en",87.5,"aa",12.5,,,4,2,4,0,4,0,4,0,0,4,0,4,0,2,2,0,
1215,"Category:590s births - Wikipedia","scandiumrowi810.sbs",7,-1,0,2,11,3950707,58379,22/10/2024,17/02/2025,"199.59.243.228","199.59.243.0","US","sbs",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,50889,177,47,224,14,"en",99.2,"fr",0.1,,,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1216,"Generations of Noah - Wikipedia","heliumsambo341.sbs",7,-1,0,2,9,5089449,87581,17/12/2024,13/02/2025,"151.236.25.84","151.236.25.0","PL","sbs",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,75031,171,46,217,14,"en",99.2,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1217,"Beyon Code","leemoz.com",2,-1,0,2,2,3754,3727,27/10/2024,16/02/2025,"54.179.224.181","54.179.224.0","SG","com",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1617,17,3,20,2,"ar",65.0,"en",34.9,,,2,0,0,2,2,0,2,0,2,0,0,2,0,2,0,0,
1218,"Paul Mercurio - Wikipedia","feattelluriu360.sbs",7,-1,0,2,9,2706143,41698,07/02/2025,,"91.247.37.24","91.247.37.0","BG","sbs",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,36306,184,51,235,15,"en",99.2,"fr",0.1,,,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1219,,"bestmedia.group",6,-1,0,2,4159,2385,889,01/12/2024,08/01/2025,"89.116.157.77","89.116.157.0","LT","group",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,635,25,11,36,9,"ar",99.8,"en",0.1,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1220,"Bad title - Wikipedia","cashninepinsbor1161.fun",6,-1,0,2,10,2418334,35800,08/02/2025,10/02/2025,"88.99.172.1","88.99.172.0","DE","fun",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,30669,182,50,232,14,"en",99.2,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1221,"Bad title - Wikipedia","consistencybadm1432.fun",6,-1,0,2,10,5361927,89566,14/12/2024,27/12/2024,"185.17.144.203","185.17.144.0","DE","fun",0,12,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,88839,166,45,211,13,"en",99.2,"fr",0.1,,,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1222,"Dancehall Music","dancehallsongs.com",2,-1,0,2,3,15130,5941,03/11/2024,17/02/2025,"74.208.236.119","74.208.236.0","US","com",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,3317,21,12,33,8,"en",31.5,"pt",9.3,"hi",7.5,2,0,2,0,2,0,0,2,0,2,0,2,0,2,0,0,
1223,"Malësia - Wikipedia","towardsbromi146.cfd",2,-1,0,2,2,5466797,73750,24/10/2024,26/12/2024,"37.58.63.194","37.58.63.0","DE","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,73079,181,49,230,14,"en",99.1,"fr",0.1,"da",0.1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1224,"Michael Brame - Wikipedia","superpowerso909.cfd",2,-1,0,2,2,5412484,80826,23/10/2024,03/02/2025,"91.215.152.50","91.215.152.0","BG","cfd",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,80052,173,47,220,14,"en",99.2,"fr",0.1,"da",0.1,2,0,1,1,2,0,2,0,0,2,0,2,0,2,0,0,
1225,"User:Brlcad - Wikipedia","bodybuildingbro2999.fun",6,-1,0,2,10,5311289,83505,14/12/2024,26/12/2024,"185.17.144.203","185.17.144.0","DE","fun",0,13,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,82538,166,45,211,13,"en",99.2,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1226,,"micro0information.com",28,-1,0,2,148,8297,3822,23/10/2024,28/01/2025,"195.35.38.106","195.35.38.0","DE","com",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1788,29,9,38,6,"ar",100.0,,,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1227,,"lagooniefilmproduction.com",9,-1,0,2,33,8230,8210,21/11/2024,14/12/2024,"89.117.229.247","89.117.229.0","LT","com",3,11,"Arts/Movies",3,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,2598,1,0,1,0,"en",100.0,,,,,2,0,2,0,2,0,2,0,2,0,0,2,0,0,2,0,
1228,"幸运飞开艇查询结果开奖直播,168飞艇开奖官网记录数据,幸运飞行艇开奖历史号码查询 - Tech Magazine","amacosi-silberschmuck.com",12,-1,0,2,25,2310,2310,09/12/2024,20/12/2024,"35.220.250.216","35.220.250.0","US","com",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1438,34,37,71,9,"en",99.8,"zh",0.1,,,2,0,2,0,2,0,1,1,2,0,2,0,0,2,0,0,
1229,,"footballco.cloud",29,-1,0,2,34,46878,46771,12/11/2024,16/12/2024,"52.214.223.151","52.214.223.0","IE","cloud",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,45536,66,8,74,7,"en",99.9,,,,,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1230,"Welcome to packersandmoversdirectory.com || Home | w3b | - list of domains","packersandmoversdirectory.com",8,-1,0,2,55,1001426,1071,04/12/2024,15/02/2025,"118.139.181.189","118.139.181.0","SG","com",4,10,"Reference/Museums",4,"Regional/Europe",3,"Computers/Artificial Intelligence",3,"Recreation/Travel",3,"Business/Financial Services",3,"Arts/Literature",3,"Recreation/Food",3,"Science/Social Sciences",3,"Sports/Tennis",3,"Shopping/Entertainment",3,0.0,1031,999,987,1986,983,"en",98.1,"pt",0.8,"pl",0.4,2,0,2,0,2,0,0,2,0,2,1,1,0,2,0,0,
1231,"Home - Youth Hub","uthhub.com",8,-1,0,2,8,1391,973,26/10/2024,17/02/2025,"45.130.228.151","45.130.228.0","VN","com",2,11,"Business/Employment",2,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,322,16,4,20,3,"en",86.7,"ar",13.2,,,2,0,2,0,2,0,2,0,2,0,0,2,0,2,0,0,
1232,"Bad title - Wikipedia","cadmiumhurli649.cfd",5,-1,0,2,5,5400751,72779,24/10/2024,31/01/2025,"37.58.63.194","37.58.63.0","DE","cfd",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,72412,178,48,226,14,"en",99.1,"fr",0.1,"da",0.1,2,0,0,2,2,0,2,0,0,2,0,2,0,2,0,0,
1233,"User talk:69.21.249.33 - Wikipedia","filmsceriums303.cfd",2,-1,0,2,2,5078167,81185,20/12/2024,13/01/2025,"185.24.220.81","185.24.220.0","NL","cfd",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,80594,163,44,207,13,"en",99.2,"fr",0.1,"da",0.1,2,0,2,0,2,0,2,0,0,2,0,2,0,2,0,0,
1234,"Asif Abrar","asifabrar.net",2,-1,0,2,2,42377,41721,19/11/2024,17/02/2025,"95.217.199.41","95.217.199.0","FI","net",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,38546,34,7,41,2,"en",99.9,,,,,4,2,4,0,4,0,4,0,4,0,0,4,0,2,2,0,
1235,"Awards and decorations of the United States Armed Forces - Wikipedia","publictournamen8290.fun",6,-1,0,2,10,5379678,82849,14/12/2024,15/02/2025,"192.71.249.118","192.71.249.0","BE","fun",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,73571,179,49,228,14,"en",99.2,"fr",0.1,"da",0.1,2,0,0,2,2,0,2,0,0,2,0,2,0,2,0,0,
1236,"Most popular films today • Most Popular","mostpopul.ar",1,-1,0,2,1,1243,1177,27/10/2024,18/02/2025,"54.39.154.113","54.39.154.0","CA","ar",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,1164,3,14,17,12,"en",97.5,"da",1.3,"pl",0.2,4,2,4,0,4,0,4,0,4,0,0,4,0,4,0,0,
1237,"User:Bunnerabb - Wikipedia","howosmiummot555.cfd",4,-1,0,2,4,5435623,74278,25/10/2024,10/02/2025,"91.215.153.154","91.215.153.0","BG","cfd",0,14,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0,73592,176,47,223,14,"en",99.2,"da",0.1,"fr",0.1,2,0,0,2,2,0,2,0,0,2,0,2,0,2,0,0,
